property_id,location_id,property_type,price,location,city,province_name,baths,area,purpose,bedrooms,Area Type,Area Size,Area Category
15289080,1694,House,6200000,Eden,Lahore,Punjab,2,3.5 Marla,For Sale,3,Marla,3.5,0-5 Marla
15289083,1694,House,6200000,Eden,Lahore,Punjab,2,3.5 Marla,For Sale,3,Marla,3.5,0-5 Marla
15289425,67,House,39900000,Canal View,Lahore,Punjab,5,1 Kanal,For Sale,4,Kanal,1,1-5 Kanal
15289939,12804,House,10500000,Punjab University Employees Society,Lahore,Punjab,5,5 Marla,For Sale,4,Marla,5,0-5 Marla
15289940,4334,House,23000000,Wapda Town,Lahore,Punjab,0,10 Marla,For Sale,5,Marla,10,5-10 Marla
15289942,11239,House,16000000,Dream Villas,Lahore,Punjab,0,8 Marla,For Sale,3,Marla,8,5-10 Marla
15290163,4449,Flat,1700000,Youhanabad,Lahore,Punjab,1,1.4 Marla,For Sale,0,Marla,1.4,0-5 Marla
15290937,1460,House,20000000,Rail Town (Canal City),Lahore,Punjab,6,10 Marla,For Sale,6,Marla,10,5-10 Marla
15291523,153,House,7000000,Walton Road,Lahore,Punjab,3,2.5 Marla,For Sale,3,Marla,2.5,0-5 Marla
15291553,10533,House,7500000,Lahore Garden Housing Scheme,Lahore,Punjab,6,5 Marla,For Sale,5,Marla,5,0-5 Marla
15291825,1287,Flat,1100000,Canal Garden,Lahore,Punjab,1,1.5 Marla,For Sale,0,Marla,1.5,0-5 Marla
15291920,1694,House,8200000,Eden,Lahore,Punjab,2,5 Marla,For Sale,3,Marla,5,0-5 Marla
15291921,1694,House,8600000,Eden,Lahore,Punjab,2,5 Marla,For Sale,3,Marla,5,0-5 Marla
15292065,1448,House,44500000,DHA Defence,Lahore,Punjab,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
15292195,4307,House,36500000,Wapda Town,Lahore,Punjab,7,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
15293122,4307,House,47500000,Wapda Town,Lahore,Punjab,7,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
15293176,1503,House,20000000,Askari,Lahore,Punjab,5,10 Marla,For Sale,3,Marla,10,5-10 Marla
15264843,1670,Flat,22500000,Clifton,Karachi,Sindh,2,6 Marla,For Sale,2,Marla,6,5-10 Marla
15264908,12242,House,70000000,Cantt,Karachi,Sindh,5,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
15265104,1482,House,62000000,DHA Defence,Karachi,Sindh,4,10 Marla,For Sale,4,Marla,10,5-10 Marla
15265244,7292,Flat,39000000,Sea View Apartments,Karachi,Sindh,3,10.2 Marla,For Sale,3,Marla,10.2,10-15 Marla
15265343,7292,Flat,35000000,Sea View Apartments,Karachi,Sindh,3,10.2 Marla,For Sale,3,Marla,10.2,10-15 Marla
15265497,7292,Flat,45000000,Sea View Apartments,Karachi,Sindh,3,4.6 Kanal,For Sale,3,Kanal,4.6,1-5 Kanal
15266245,6874,Flat,5700000,Gulshan-e-Iqbal Town,Karachi,Sindh,2,3.6 Marla,For Sale,2,Marla,3.6,0-5 Marla
15266309,198,House,105000000,Bath Island,Karachi,Sindh,7,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
15266532,7219,Flat,5200000,North Nazimabad,Karachi,Sindh,2,3.4 Marla,For Sale,2,Marla,3.4,0-5 Marla
15267061,1483,Flat,11000000,DHA Defence,Karachi,Sindh,3,4 Marla,For Sale,2,Marla,4,0-5 Marla
15267364,11233,Flat,4000000,P & T Colony,Karachi,Sindh,0,4.7 Marla,For Sale,2,Marla,4.7,0-5 Marla
15267908,6678,House,90000000,DHA Defence,Karachi,Sindh,7,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
15268469,686,House,6600000,Bin Qasim Town,Karachi,Sindh,2,5 Marla,For Sale,2,Marla,5,0-5 Marla
15268554,6826,House,30000000,Gulistan-e-Jauhar,Karachi,Sindh,6,9.6 Marla,For Sale,6,Marla,9.6,5-10 Marla
15269610,6677,House,145000000,DHA Defence,Karachi,Sindh,6,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
15270277,518,House,12000000,Malir,Karachi,Sindh,0,5.2 Marla,For Sale,0,Marla,5.2,5-10 Marla
15270654,232,Flat,7800000,Gulistan-e-Jauhar,Karachi,Sindh,3,6 Marla,For Sale,3,Marla,6,5-10 Marla
15270917,1483,Flat,15000000,DHA Defence,Karachi,Sindh,3,5.3 Marla,For Sale,3,Marla,5.3,5-10 Marla
15271162,1483,Flat,11500000,DHA Defence,Karachi,Sindh,2,4.2 Marla,For Sale,2,Marla,4.2,0-5 Marla
15271619,6647,House,28500000,Cantt,Karachi,Sindh,4,16 Marla,For Sale,3,Marla,16,15-20 Marla
15271723,681,Flat,2200000,Liaquatabad,Karachi,Sindh,2,2.4 Marla,For Sale,3,Marla,2.4,0-5 Marla
15271850,774,House,5700000,Shah Faisal Town,Karachi,Sindh,4,4 Marla,For Sale,4,Marla,4,0-5 Marla
15272405,9143,Upper Portion,4400000,Scheme 33,Karachi,Sindh,2,3.4 Marla,For Sale,2,Marla,3.4,0-5 Marla
15272409,1481,House,72500000,DHA Defence,Karachi,Sindh,7,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
15272500,6839,Upper Portion,19000000,Gulistan-e-Jauhar,Karachi,Sindh,3,9.6 Marla,For Sale,3,Marla,9.6,5-10 Marla
15272631,7181,House,17500000,North Karachi,Karachi,Sindh,4,4.8 Marla,For Sale,4,Marla,4.8,0-5 Marla
15272922,495,Flat,6500000,Scheme 33,Karachi,Sindh,2,3.3 Marla,For Sale,2,Marla,3.3,0-5 Marla
15272985,6674,Flat,7500000,DHA Defence,Karachi,Sindh,0,2 Marla,For Sale,0,Marla,2,0-5 Marla
15272989,9522,Flat,3200000,Abul Hassan Isphani Road,Karachi,Sindh,3,5.3 Marla,For Sale,3,Marla,5.3,5-10 Marla
15273214,476,House,9000000,Malir,Karachi,Sindh,5,6.4 Marla,For Sale,9,Marla,6.4,5-10 Marla
15273274,11579,Flat,80000000,Navy Housing Scheme Karsaz,Karachi,Sindh,5,16 Marla,For Sale,4,Marla,16,15-20 Marla
15273370,8918,House,43000000,Stadium Road,Karachi,Sindh,7,12 Marla,For Sale,7,Marla,12,10-15 Marla
15273418,1482,Flat,35000000,DHA Defence,Karachi,Sindh,3,12.4 Marla,For Sale,3,Marla,12.4,10-15 Marla
15273425,253,Flat,13500000,Khalid Bin Walid Road,Karachi,Sindh,3,7.3 Marla,For Sale,3,Marla,7.3,5-10 Marla
15273440,1482,Flat,35000000,DHA Defence,Karachi,Sindh,3,12.4 Marla,For Sale,3,Marla,12.4,10-15 Marla
15263500,1672,Flat,38000,DHA Defence,Karachi,Sindh,2,4.2 Marla,For Rent,2,Marla,4.2,0-5 Marla
15264007,1670,Flat,75000,Clifton,Karachi,Sindh,3,8 Marla,For Rent,3,Marla,8,5-10 Marla
15264143,1670,Flat,55000,Clifton,Karachi,Sindh,2,5.3 Marla,For Rent,2,Marla,5.3,5-10 Marla
15265036,1670,Flat,55000,Clifton,Karachi,Sindh,2,4.4 Marla,For Rent,2,Marla,4.4,0-5 Marla
15265233,310,Flat,80000,Shahra-e-Faisal,Karachi,Sindh,4,1.1 Kanal,For Rent,4,Kanal,1.1,1-5 Kanal
15265402,6655,Flat,65000,Cantt,Karachi,Sindh,3,11.4 Marla,For Rent,3,Marla,11.4,10-15 Marla
15265408,6655,Flat,60000,Cantt,Karachi,Sindh,3,11.4 Marla,For Rent,3,Marla,11.4,10-15 Marla
15269122,1483,House,300000,DHA Defence,Karachi,Sindh,4,1 Kanal,For Rent,4,Kanal,1,1-5 Kanal
15269275,198,Flat,125000,Bath Island,Karachi,Sindh,4,9.3 Marla,For Rent,3,Marla,9.3,5-10 Marla
15271444,6674,Flat,45000,DHA Defence,Karachi,Sindh,2,4.2 Marla,For Rent,2,Marla,4.2,0-5 Marla
15273451,524,House,35000,Gulshan-e-Iqbal Town,Karachi,Sindh,2,4.8 Marla,For Rent,2,Marla,4.8,0-5 Marla
15273576,6903,House,12500000,Gulshan-e-Iqbal Town,Karachi,Sindh,5,4.8 Marla,For Sale,5,Marla,4.8,0-5 Marla
15273712,7209,Flat,12500000,North Nazimabad,Karachi,Sindh,3,5.6 Marla,For Sale,2,Marla,5.6,5-10 Marla
15273781,6922,Flat,13000000,Jamshed Town,Karachi,Sindh,2,4.4 Marla,For Sale,2,Marla,4.4,0-5 Marla
15273785,6655,Flat,37500000,Cantt,Karachi,Sindh,5,13.2 Marla,For Sale,4,Marla,13.2,10-15 Marla
15273794,6922,Flat,19000000,Jamshed Town,Karachi,Sindh,3,8.9 Marla,For Sale,3,Marla,8.9,5-10 Marla
15273822,6894,Flat,6500000,Gulshan-e-Iqbal Town,Karachi,Sindh,2,4 Marla,For Sale,2,Marla,4,0-5 Marla
15273830,6876,Flat,8500000,Gulshan-e-Iqbal Town,Karachi,Sindh,2,4 Marla,For Sale,3,Marla,4,0-5 Marla
15273912,681,House,9500000,Liaquatabad,Karachi,Sindh,2,3.2 Marla,For Sale,8,Marla,3.2,0-5 Marla
15273929,6761,House,22000000,Gadap Town,Karachi,Sindh,3,16 Marla,For Sale,4,Marla,16,15-20 Marla
15274116,8894,Flat,9000000,Gulshan-e-Iqbal Town,Karachi,Sindh,0,5.8 Marla,For Sale,2,Marla,5.8,5-10 Marla
15278634,1485,House,38500000,DHA Defence,Karachi,Sindh,0,4 Marla,For Sale,0,Marla,4,0-5 Marla
15278834,9193,House,17000000,Scheme 33,Karachi,Sindh,6,9.3 Marla,For Sale,6,Marla,9.3,5-10 Marla
15281631,1483,House,55000000,DHA Defence,Karachi,Sindh,3,8 Marla,For Sale,3,Marla,8,5-10 Marla
15281720,495,House,36000000,Scheme 33,Karachi,Sindh,0,16 Marla,For Sale,6,Marla,16,15-20 Marla
15283251,1482,House,81000000,DHA Defence,Karachi,Sindh,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
15283382,6933,Lower Portion,36000000,Jamshed Town,Karachi,Sindh,4,11.6 Marla,For Sale,4,Marla,11.6,10-15 Marla
15283724,6904,House,22000000,Gulshan-e-Iqbal Town,Karachi,Sindh,4,4.8 Marla,For Sale,4,Marla,4.8,0-5 Marla
15283766,7216,Lower Portion,15000000,North Nazimabad,Karachi,Sindh,2,9.8 Marla,For Sale,3,Marla,9.8,5-10 Marla
15283925,7181,House,17500000,North Karachi,Karachi,Sindh,6,4.8 Marla,For Sale,10,Marla,4.8,0-5 Marla
15283970,10022,House,13000000,Bahria Town Karachi,Karachi,Sindh,3,5 Marla,For Sale,3,Marla,5,0-5 Marla
15284095,9031,House,15000000,Bahria Town Karachi,Karachi,Sindh,3,6.1 Marla,For Sale,3,Marla,6.1,5-10 Marla
15284405,6654,Flat,13000000,Cantt,Karachi,Sindh,3,7.1 Marla,For Sale,3,Marla,7.1,5-10 Marla
15284909,6690,House,16000000,Federal B Area,Karachi,Sindh,3,8.8 Marla,For Sale,3,Marla,8.8,5-10 Marla
15285161,10163,House,4600000,Shahra-e-Faisal,Karachi,Sindh,1,3.2 Marla,For Sale,2,Marla,3.2,0-5 Marla
15285393,6674,Flat,11000000,DHA Defence,Karachi,Sindh,3,4.9 Marla,For Sale,3,Marla,4.9,0-5 Marla
15285424,6868,Flat,9500000,Gulshan-e-Iqbal Town,Karachi,Sindh,3,5.6 Marla,For Sale,3,Marla,5.6,5-10 Marla
15285487,680,House,17000000,Gadap Town,Karachi,Sindh,4,9.6 Marla,For Sale,3,Marla,9.6,5-10 Marla
15285717,6858,Flat,16000000,Gulshan-e-Iqbal Town,Karachi,Sindh,3,5.3 Marla,For Sale,3,Marla,5.3,5-10 Marla
15285869,680,Flat,12000000,Gadap Town,Karachi,Sindh,3,7.9 Marla,For Sale,5,Marla,7.9,5-10 Marla
15286108,6885,Flat,6500000,Scheme 33,Karachi,Sindh,2,3.2 Marla,For Sale,2,Marla,3.2,0-5 Marla
15286327,10417,House,24500000,Diamond City,Karachi,Sindh,2,12 Marla,For Sale,2,Marla,12,10-15 Marla
15286822,9324,Upper Portion,24500000,Scheme 33,Karachi,Sindh,0,16 Marla,For Sale,0,Marla,16,15-20 Marla
15287055,198,Flat,47500000,Bath Island,Karachi,Sindh,5,10.2 Marla,For Sale,4,Marla,10.2,10-15 Marla
15287143,213,House,165000000,DHA Defence,Karachi,Sindh,0,1.3 Kanal,For Sale,0,Kanal,1.3,1-5 Kanal
15287370,198,Flat,62500000,Bath Island,Karachi,Sindh,5,11.6 Marla,For Sale,4,Marla,11.6,10-15 Marla
15287439,774,Flat,7000000,Shah Faisal Town,Karachi,Sindh,3,4.7 Marla,For Sale,3,Marla,4.7,0-5 Marla
15287828,1674,House,35000000,DHA Defence,Karachi,Sindh,5,4 Marla,For Sale,4,Marla,4,0-5 Marla
15287834,1674,House,35000000,DHA Defence,Karachi,Sindh,5,4 Marla,For Sale,4,Marla,4,0-5 Marla
15288283,213,House,148500000,DHA Defence,Karachi,Sindh,7,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
15288717,9083,House,22300000,Scheme 33,Karachi,Sindh,6,9.6 Marla,For Sale,6,Marla,9.6,5-10 Marla
15289035,8491,Flat,30000000,DHA Defence,Karachi,Sindh,4,8.9 Marla,For Sale,3,Marla,8.9,5-10 Marla
15289467,6838,House,65000000,Gulistan-e-Jauhar,Karachi,Sindh,8,1.2 Kanal,For Sale,8,Kanal,1.2,1-5 Kanal
15289510,6674,Flat,12000000,DHA Defence,Karachi,Sindh,2,4.2 Marla,For Sale,2,Marla,4.2,0-5 Marla
15289635,6841,Flat,4200000,Gulistan-e-Jauhar,Karachi,Sindh,3,4 Marla,For Sale,2,Marla,4,0-5 Marla
15290373,6858,Flat,11500000,Gulshan-e-Iqbal Town,Karachi,Sindh,3,6.7 Marla,For Sale,3,Marla,6.7,5-10 Marla
15290992,6841,Flat,4650000,Gulistan-e-Jauhar,Karachi,Sindh,0,4.7 Marla,For Sale,0,Marla,4.7,0-5 Marla
15291169,6674,Flat,12000000,DHA Defence,Karachi,Sindh,3,4 Marla,For Sale,3,Marla,4,0-5 Marla
15291525,6841,Flat,7400000,Gulistan-e-Jauhar,Karachi,Sindh,3,5.8 Marla,For Sale,3,Marla,5.8,5-10 Marla
15292052,7182,House,13000000,North Karachi,Karachi,Sindh,4,4.8 Marla,For Sale,5,Marla,4.8,0-5 Marla
15292264,310,Flat,8400000,Shahra-e-Faisal,Karachi,Sindh,3,5.3 Marla,For Sale,3,Marla,5.3,5-10 Marla
15292538,8487,Flat,25000000,DHA Defence,Karachi,Sindh,0,6.4 Marla,For Sale,3,Marla,6.4,5-10 Marla
15292613,1483,House,160000000,DHA Defence,Karachi,Sindh,7,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
15292717,1670,Flat,26500000,Clifton,Karachi,Sindh,3,9.3 Marla,For Sale,3,Marla,9.3,5-10 Marla
15292841,8298,House,18000000,Bahria Town Karachi,Karachi,Sindh,3,8 Marla,For Sale,3,Marla,8,5-10 Marla
15292871,8298,House,14000000,Bahria Town Karachi,Karachi,Sindh,3,6 Marla,For Sale,3,Marla,6,5-10 Marla
15292878,1483,House,65000000,DHA Defence,Karachi,Sindh,5,12 Marla,For Sale,4,Marla,12,10-15 Marla
15292932,9030,Flat,6500000,Bahria Town Karachi,Karachi,Sindh,2,4.2 Marla,For Sale,2,Marla,4.2,0-5 Marla
15293144,10030,Flat,7500000,Bahria Town Karachi,Karachi,Sindh,2,4.2 Marla,For Sale,2,Marla,4.2,0-5 Marla
15293159,6837,Flat,11000000,Gulistan-e-Jauhar,Karachi,Sindh,3,5.6 Marla,For Sale,3,Marla,5.6,5-10 Marla
15293173,6885,Flat,8000000,Scheme 33,Karachi,Sindh,3,4.8 Marla,For Sale,3,Marla,4.8,0-5 Marla
15281703,156,House,4700000,Bhara kahu,Islamabad,Islamabad Capital,3,5 Marla,For Sale,3,Marla,5,0-5 Marla
15282444,9914,Flat,5000000,DHA Defence,Islamabad,Islamabad Capital,3,4.9 Marla,For Sale,2,Marla,4.9,0-5 Marla
15282460,9914,Flat,5000000,DHA Defence,Islamabad,Islamabad Capital,3,4.9 Marla,For Sale,2,Marla,4.9,0-5 Marla
15284201,156,House,11000000,Bhara kahu,Islamabad,Islamabad Capital,5,8 Marla,For Sale,4,Marla,8,5-10 Marla
15284782,1228,House,9900000,Sangjani,Islamabad,Islamabad Capital,6,5 Marla,For Sale,0,Marla,5,0-5 Marla
15285215,3404,House,8200000,H-13,Islamabad,Islamabad Capital,2,5 Marla,For Sale,2,Marla,5,0-5 Marla
15286945,167,Flat,5500000,G-10,Islamabad,Islamabad Capital,2,3.8 Marla,For Sale,3,Marla,3.8,0-5 Marla
15288327,9914,Flat,6800000,DHA Defence,Islamabad,Islamabad Capital,4,6.7 Marla,For Sale,3,Marla,6.7,5-10 Marla
15288898,8260,House,5200000,Faisal Town - F-18,Islamabad,Islamabad Capital,0,8 Marla,For Sale,0,Marla,8,5-10 Marla
15289496,3226,House,5500000,DHA Defence,Islamabad,Islamabad Capital,4,8 Marla,For Sale,3,Marla,8,5-10 Marla
15289977,12878,Flat,3400000,GT Road,Islamabad,Islamabad Capital,1,1.8 Marla,For Sale,1,Marla,1.8,0-5 Marla
15290378,339,House,44500000,DHA Defence,Islamabad,Islamabad Capital,6,1 Kanal,For Sale,6,Kanal,1,1-5 Kanal
15292118,338,Flat,3000000,Soan Garden,Islamabad,Islamabad Capital,0,3.8 Marla,For Sale,2,Marla,3.8,0-5 Marla
15292690,764,Flat,3000000,G-15,Islamabad,Islamabad Capital,2,2.9 Marla,For Sale,2,Marla,2.9,0-5 Marla
15281422,764,Upper Portion,55000,G-15,Islamabad,Islamabad Capital,5,1 Kanal,For Rent,5,Kanal,1,1-5 Kanal
15282730,343,House,400000,E-7,Islamabad,Islamabad Capital,7,2 Kanal,For Rent,6,Kanal,2,1-5 Kanal
15283244,168,Lower Portion,47000,G-11,Islamabad,Islamabad Capital,2,8 Marla,For Rent,2,Marla,8,5-10 Marla
15285249,9585,House,30000,National Police Foundation O-9,Islamabad,Islamabad Capital,2,10 Marla,For Rent,2,Marla,10,5-10 Marla
15285695,329,Flat,75000,E-11,Islamabad,Islamabad Capital,3,8 Marla,For Rent,3,Marla,8,5-10 Marla
15285847,764,Flat,16000,G-15,Islamabad,Islamabad Capital,2,2.9 Marla,For Rent,2,Marla,2.9,0-5 Marla
15286176,3277,Flat,24000,F-10,Islamabad,Islamabad Capital,1,2 Marla,For Rent,1,Marla,2,0-5 Marla
15286450,424,Lower Portion,18000,PWD Housing Scheme,Islamabad,Islamabad Capital,0,5 Marla,For Rent,2,Marla,5,0-5 Marla
15287604,339,Upper Portion,55000,DHA Defence,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,3,Kanal,1,1-5 Kanal
15287825,339,Upper Portion,40000,DHA Defence,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,3,Kanal,1,1-5 Kanal
15288503,339,House,55000,DHA Defence,Islamabad,Islamabad Capital,0,10 Marla,For Rent,0,Marla,10,5-10 Marla
15289462,9914,Flat,20000,DHA Defence,Islamabad,Islamabad Capital,3,4.9 Marla,For Rent,2,Marla,4.9,0-5 Marla
15289464,9914,Flat,20000,DHA Defence,Islamabad,Islamabad Capital,3,4.9 Marla,For Rent,2,Marla,4.9,0-5 Marla
15289466,9914,Flat,20000,DHA Defence,Islamabad,Islamabad Capital,3,4.9 Marla,For Rent,2,Marla,4.9,0-5 Marla
15289708,165,House,375000,F-7,Islamabad,Islamabad Capital,8,1 Kanal,For Rent,7,Kanal,1,1-5 Kanal
15291406,3495,Upper Portion,12000,Soan Garden,Islamabad,Islamabad Capital,0,5 Marla,For Rent,1,Marla,5,0-5 Marla
15292133,3492,Lower Portion,35000,Soan Garden,Islamabad,Islamabad Capital,0,10 Marla,For Rent,2,Marla,10,5-10 Marla
15292134,3496,Lower Portion,35000,Soan Garden,Islamabad,Islamabad Capital,0,1 Kanal,For Rent,3,Kanal,1,1-5 Kanal
15292193,3286,Flat,70000,F-11,Islamabad,Islamabad Capital,2,11.6 Marla,For Rent,2,Marla,11.6,10-15 Marla
15292382,3286,Flat,38000,F-11,Islamabad,Islamabad Capital,1,5.3 Marla,For Rent,1,Marla,5.3,5-10 Marla
15293076,376,Upper Portion,60000,DHA Defence,Islamabad,Islamabad Capital,4,1 Kanal,For Rent,3,Kanal,1,1-5 Kanal
15274511,419,House,16500000,Satiana Road,Faisalabad,Punjab,0,10 Marla,For Sale,0,Marla,10,5-10 Marla
15274512,419,House,16500000,Satiana Road,Faisalabad,Punjab,0,10 Marla,For Sale,0,Marla,10,5-10 Marla
15280306,4992,House,8500000,Millat Road,Faisalabad,Punjab,0,5 Marla,For Sale,0,Marla,5,0-5 Marla
15280404,4992,House,7000000,Millat Road,Faisalabad,Punjab,0,3.8 Marla,For Sale,0,Marla,3.8,0-5 Marla
15280459,4992,House,8500000,Millat Road,Faisalabad,Punjab,0,5 Marla,For Sale,0,Marla,5,0-5 Marla
15280546,4992,House,8500000,Millat Road,Faisalabad,Punjab,0,5 Marla,For Sale,0,Marla,5,0-5 Marla
15280656,4992,House,8500000,Millat Road,Faisalabad,Punjab,0,5 Marla,For Sale,0,Marla,5,0-5 Marla
15280736,4992,House,9000000,Millat Road,Faisalabad,Punjab,0,5.3 Marla,For Sale,0,Marla,5.3,5-10 Marla
15283772,4890,House,56500000,Canal Road,Faisalabad,Punjab,6,1 Kanal,For Sale,5,Kanal,1,1-5 Kanal
15284692,1388,House,9000000,Green Town,Faisalabad,Punjab,0,5 Marla,For Sale,5,Marla,5,0-5 Marla
15286871,12593,House,9500000,Susan Road,Faisalabad,Punjab,0,5 Marla,For Sale,0,Marla,5,0-5 Marla
15286872,533,House,10000000,Madina Town,Faisalabad,Punjab,0,5 Marla,For Sale,0,Marla,5,0-5 Marla
15286873,8550,House,10000000,Officers Colony,Faisalabad,Punjab,0,10 Marla,For Sale,0,Marla,10,5-10 Marla
15286874,582,House,45000000,Saeed Colony,Faisalabad,Punjab,0,18 Marla,For Sale,0,Marla,18,15-20 Marla
15286875,533,House,42500000,Madina Town,Faisalabad,Punjab,0,1 Kanal,For Sale,0,Kanal,1,1-5 Kanal
15286876,5014,House,4500000,Nemat Colony No 2,Faisalabad,Punjab,0,2.2 Marla,For Sale,0,Marla,2.2,0-5 Marla
15286877,8917,House,20000000,Eden Valley,Faisalabad,Punjab,0,7 Marla,For Sale,0,Marla,7,5-10 Marla
15286878,8917,House,20000000,Eden Valley,Faisalabad,Punjab,0,7 Marla,For Sale,0,Marla,7,5-10 Marla
15286879,582,House,40000000,Saeed Colony,Faisalabad,Punjab,0,16 Marla,For Sale,0,Marla,16,15-20 Marla
15286880,9475,House,18000000,Khayaban Colony 2,Faisalabad,Punjab,0,10 Marla,For Sale,0,Marla,10,5-10 Marla
15286881,10765,House,15000000,Eden Gardens,Faisalabad,Punjab,0,6.2 Marla,For Sale,0,Marla,6.2,5-10 Marla
15286889,8550,House,55000000,Officers Colony,Faisalabad,Punjab,0,1 Kanal,For Sale,0,Kanal,1,1-5 Kanal
15286890,5014,House,5000000,Nemat Colony No 2,Faisalabad,Punjab,0,2.5 Marla,For Sale,0,Marla,2.5,0-5 Marla
15287991,9927,House,14000000,Gulshan Colony,Faisalabad,Punjab,4,5 Marla,For Sale,4,Marla,5,0-5 Marla
15287992,8917,House,12000000,Eden Valley,Faisalabad,Punjab,0,5 Marla,For Sale,4,Marla,5,0-5 Marla
15287993,8590,House,8500000,Canal Road,Faisalabad,Punjab,0,5 Marla,For Sale,0,Marla,5,0-5 Marla
15287994,9927,House,14000000,Gulshan Colony,Faisalabad,Punjab,0,5 Marla,For Sale,0,Marla,5,0-5 Marla
15273616,478,House,8200000,Adiala Road,Rawalpindi,Punjab,6,5 Marla,For Sale,4,Marla,5,0-5 Marla
15275056,3036,House,24000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,0,10 Marla,For Sale,4,Marla,10,5-10 Marla
15275057,3041,House,20500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,0,10 Marla,For Sale,6,Marla,10,5-10 Marla
15276158,1504,House,17000000,Askari 14,Rawalpindi,Punjab,4,10 Marla,For Sale,3,Marla,10,5-10 Marla
15276159,1504,House,18200000,Askari 14,Rawalpindi,Punjab,4,10 Marla,For Sale,3,Marla,10,5-10 Marla
15277198,1141,House,15000000,Dhok Kashmirian,Rawalpindi,Punjab,4,7 Marla,For Sale,6,Marla,7,5-10 Marla
15277257,1141,House,15500000,Dhok Kashmirian,Rawalpindi,Punjab,6,5 Marla,For Sale,4,Marla,5,0-5 Marla
15277313,6010,House,18000000,Dhok Paracha,Rawalpindi,Punjab,4,6 Marla,For Sale,4,Marla,6,5-10 Marla
15277366,6010,House,15000000,Dhok Paracha,Rawalpindi,Punjab,4,5 Marla,For Sale,4,Marla,5,0-5 Marla
15277466,6010,House,8000000,Dhok Paracha,Rawalpindi,Punjab,0,5 Marla,For Sale,0,Marla,5,0-5 Marla
15277590,6010,House,8000000,Dhok Paracha,Rawalpindi,Punjab,0,5 Marla,For Sale,0,Marla,5,0-5 Marla
15277705,1216,House,13000000,Shams Abad,Rawalpindi,Punjab,4,5 Marla,For Sale,4,Marla,5,0-5 Marla
15278678,3071,House,26000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,7,17 Marla,For Sale,7,Marla,17,15-20 Marla
15278932,3070,House,15000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,5,7 Marla,For Sale,4,Marla,7,5-10 Marla
15279038,8409,House,38000000,Satellite Town,Rawalpindi,Punjab,6,7 Marla,For Sale,6,Marla,7,5-10 Marla
15283689,517,House,12000000,Peshawar Road,Rawalpindi,Punjab,4,6 Marla,For Sale,4,Marla,6,5-10 Marla
15284678,587,House,12000000,Khayaban-e-Sir Syed,Rawalpindi,Punjab,5,5 Marla,For Sale,10,Marla,5,0-5 Marla
15286692,478,House,4000000,Adiala Road,Rawalpindi,Punjab,1,3 Marla,For Sale,2,Marla,3,0-5 Marla
15289446,6027,House,6000000,Lalarukh Colony,Rawalpindi,Punjab,2,4 Marla,For Sale,2,Marla,4,0-5 Marla
15289658,3048,House,22000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,6,10 Marla,For Sale,5,Marla,10,5-10 Marla
15291495,3041,House,31500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,7,15 Marla,For Sale,6,Marla,15,10-15 Marla
15291606,3047,House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,10,1 Kanal,For Sale,9,Kanal,1,1-5 Kanal
15292753,8331,Flat,3200000,Bahria Town Rawalpindi,Rawalpindi,Punjab,2,5 Marla,For Sale,2,Marla,5,0-5 Marla
15283089,5029,Lower Portion,20000,Rachna Town,Faisalabad,Punjab,0,6 Marla,For Rent,0,Marla,6,5-10 Marla
15283090,419,Upper Portion,24000,Satiana Road,Faisalabad,Punjab,0,10 Marla,For Rent,0,Marla,10,5-10 Marla
15287799,533,House,36000,Madina Town,Faisalabad,Punjab,0,5 Marla,For Rent,0,Marla,5,0-5 Marla
15287800,533,House,35000,Madina Town,Faisalabad,Punjab,0,5 Marla,For Rent,0,Marla,5,0-5 Marla
15287801,533,House,45000,Madina Town,Faisalabad,Punjab,0,7 Marla,For Rent,0,Marla,7,5-10 Marla
15287802,533,House,42000,Madina Town,Faisalabad,Punjab,0,7 Marla,For Rent,0,Marla,7,5-10 Marla
15287803,533,House,58000,Madina Town,Faisalabad,Punjab,0,10 Marla,For Rent,0,Marla,10,5-10 Marla
15287804,533,House,56000,Madina Town,Faisalabad,Punjab,0,10 Marla,For Rent,0,Marla,10,5-10 Marla
